time,temperature_2m_max,temperature_2m_min,precipitation_sum,city,relative_humidity_2m,cloud_cover_proxy,soil_moisture_0_to_10cm
2007-05-29,39.0,26.9,0.0,Potiskum,49.37,0.25,0.17
2007-05-30,38.4,26.8,0.1,Potiskum,41.06,0.24,0.17
2007-05-31,39.2,26.8,0.0,Potiskum,43.0,0.24,0.17
2007-06-01,39.0,27.4,0.1,Potiskum,50.03,0.25,0.25
2007-06-02,38.2,26.5,0.0,Potiskum,58.33,0.22,0.32
2007-06-03,36.6,26.9,1.0,Potiskum,70.84,0.24,0.41
2007-06-04,35.7,24.2,1.3,Potiskum,74.75,0.23,0.44
2007-06-05,37.0,25.2,0.0,Potiskum,68.19,0.23,0.45
2007-06-06,36.3,24.9,1.7,Potiskum,63.58,0.23,0.39
2007-06-07,36.5,25.4,0.1,Potiskum,61.95,0.27,0.43
2007-06-08,35.3,25.7,0.5,Potiskum,65.32,0.22,0.43
2007-06-09,37.2,24.7,0.0,Potiskum,70.67,0.22,0.44
2007-06-10,36.9,23.8,0.0,Potiskum,61.36,0.23,0.39
2007-06-11,36.5,25.3,0.3,Potiskum,56.2,0.23,0.35
2007-06-12,35.9,25.3,0.0,Potiskum,54.94,0.23,0.35
2007-06-13,36.0,25.2,0.0,Potiskum,54.61,0.21,0.35
2007-06-14,37.6,25.3,0.0,Potiskum,53.39,0.21,0.33
2007-06-15,36.8,25.8,0.5,Potiskum,66.68,0.22,0.43
2007-06-16,34.3,25.4,0.0,Potiskum,69.95,0.26,0.42
2007-06-17,36.4,24.7,0.0,Potiskum,60.63,0.22,0.42
2007-06-18,37.5,25.1,0.0,Potiskum,56.25,0.23,0.37
2007-06-19,37.7,25.5,0.0,Potiskum,59.54,0.22,0.33
2007-06-20,37.0,25.9,0.2,Potiskum,61.78,0.24,0.32
2007-06-21,36.7,24.9,2.7,Potiskum,61.69,0.21,0.38
2007-06-22,36.6,24.4,0.3,Potiskum,57.42,0.21,0.38
2007-06-23,36.1,25.3,0.0,Potiskum,61.07,0.21,0.36
2007-06-24,35.5,25.5,1.0,Potiskum,64.02,0.21,0.38
2007-06-25,36.3,26.0,0.0,Potiskum,62.84,0.21,0.41
2007-06-26,36.9,25.4,4.0,Potiskum,71.45,0.2,0.47
2007-06-27,33.5,25.1,7.1,Potiskum,83.52,0.25,0.55
2007-06-28,32.5,24.7,0.9,Potiskum,79.07,0.23,0.55
2007-06-29,34.0,23.6,12.2,Potiskum,63.78,0.24,0.43
2007-06-30,31.8,22.6,4.1,Potiskum,61.88,0.2,0.39
2007-07-01,34.5,24.4,0.0,Potiskum,66.35,0.24,0.4
2007-07-02,34.5,24.9,0.4,Potiskum,59.94,0.24,0.39
2007-07-03,35.5,24.6,0.0,Potiskum,56.37,0.22,0.37
2007-07-04,36.0,24.4,0.3,Potiskum,61.23,0.24,0.36
2007-07-05,35.1,24.9,0.3,Potiskum,70.02,0.25,0.41
2007-07-06,35.0,24.9,0.5,Potiskum,73.32,0.21,0.46
2007-07-07,35.1,24.8,0.2,Potiskum,68.57,0.21,0.42
2007-07-08,31.4,23.9,0.7,Potiskum,67.92,0.22,0.47
2007-07-09,33.4,23.7,0.6,Potiskum,65.74,0.22,0.42
2007-07-10,33.8,23.7,0.1,Potiskum,61.36,0.24,0.39
2007-07-11,32.8,25.7,0.0,Potiskum,75.45,0.22,0.48
2007-07-12,32.8,23.5,10.0,Potiskum,77.12,0.26,0.47
2007-07-13,30.7,22.8,1.1,Potiskum,78.1,0.23,0.53
2007-07-14,31.7,22.3,2.0,Potiskum,79.2,0.21,0.55
2007-07-15,31.2,23.0,5.7,Potiskum,80.18,0.24,0.65
2007-07-16,29.4,22.1,4.3,Potiskum,80.34,0.23,0.59
2007-07-17,32.2,22.9,0.0,Potiskum,81.17,0.23,0.61
2007-07-18,32.8,24.9,2.7,Potiskum,80.89,0.23,0.58
2007-07-19,32.9,24.3,0.4,Potiskum,81.97,0.19,0.57
2007-07-20,30.9,23.8,8.0,Potiskum,76.16,0.23,0.53
2007-07-21,27.5,22.4,17.5,Potiskum,84.07,0.25,0.57
2007-07-22,29.6,21.6,9.4,Potiskum,80.63,0.21,0.62
2007-07-23,31.6,21.4,1.4,Potiskum,75.94,0.22,0.58
2007-07-24,32.0,23.9,0.3,Potiskum,78.65,0.25,0.61
2007-07-25,31.7,22.4,0.6,Potiskum,80.01,0.19,0.58
2007-07-26,30.8,23.0,1.1,Potiskum,80.93,0.21,0.56
2007-07-27,28.3,22.1,3.0,Potiskum,85.77,0.25,0.71
2007-07-28,25.8,22.2,2.8,Potiskum,84.06,0.24,0.7
2007-07-29,29.6,21.2,0.0,Potiskum,79.71,0.23,0.62
2007-07-30,31.0,22.3,0.2,Potiskum,84.55,0.24,0.71
2007-07-31,31.4,21.8,0.0,Potiskum,87.31,0.21,0.69
2007-08-01,32.7,23.0,3.2,Potiskum,85.7,0.25,0.73
2007-08-02,32.2,23.4,14.5,Potiskum,82.4,0.2,0.7
2007-08-03,26.5,22.1,17.8,Potiskum,89.78,0.24,0.77
2007-08-04,25.8,21.2,7.0,Potiskum,87.02,0.22,0.73
2007-08-05,29.4,21.5,12.3,Potiskum,85.03,0.2,0.74
2007-08-06,28.0,21.3,11.2,Potiskum,89.64,0.25,0.75
2007-08-07,28.9,22.1,9.3,Potiskum,84.99,0.25,0.72
2007-08-08,29.4,21.8,6.0,Potiskum,86.81,0.23,0.7
